"Stimulated, 24h vs. Non-stimulated","Stimulated, 48h vs. Non-stimulated","Stimulated, 48h + LV vs. Non-stimulated","Stimulated, 72h + LV vs. Non-stimulated","Stimulated, 48h vs. Stimulated, 24h","Stimulated, 48h + LV vs. Stimulated, 48h","Stimulated, 72h + LV vs. Stimulated, 48h + LV",names
0.134077934,6.47454E-09,7.05078E-07,3.8926E-07,0.000130198,0.921615062,0.934540032,SLC35F5
1.21916E-34,1.45932E-30,4.76312E-29,1.53803E-32,0.596964673,0.986372029,0.612095818,ACTR3
3.1211E-21,1.75114E-14,6.54062E-12,0.34182314,0.171871033,0.930120262,4.71813E-08,DDX18
3.34774E-41,8.07486E-34,1.74248E-42,3.01501E-29,0.337719753,0.785164243,0.038704331,CCDC93
0.864981116,0.514156501,0.287637335,1.18069E-07,0.524755153,0.980022773,0.000116838,INSIG2
0.008037716,3.43336E-05,3.1808E-06,5.36001E-05,0.088227781,0.929610292,0.479649364,STEAP3
1.08906E-07,1.34786E-06,1.33542E-09,0.002629558,0.755576149,0.850579954,0.004818418,C2orf76
3.81004E-38,3.77021E-63,1.13193E-62,6.03941E-45,0.000782561,0.999601946,0.02257923,DBI
1.19009E-29,4.17846E-38,1.23672E-34,2.03976E-05,0.175164464,0.94242972,3.82342E-16,TMEM177
7.07147E-30,2.12885E-36,1.60912E-35,1.36961E-21,0.373449815,0.993892298,0.012440388,PTPN4
6.3564E-08,1.472E-08,2.73361E-08,0.006837658,0.886289119,0.995128153,0.0131519,EPB41L5
5.58535E-09,0.082213876,0.079889224,0.004649654,0.000341504,1,1.08735E-05,TMEM185B
4.07844E-14,1.50077E-13,1.05912E-17,2.3873E-28,0.920125693,0.874355435,0.030509343,RALB
0.012667285,0.256888553,0.714384762,0.248038497,0.261939735,0.922874936,0.527259357,TFCP2L1
4.68165E-16,7.89367E-15,3.49693E-12,2.53798E-05,0.835514191,0.927029284,0.018979107,CLASP1
0.561762835,0.326538357,0.162938936,0.868297077,0.802753348,0.980022773,0.297471196,NIFK.AS1
2.95937E-20,7.42782E-17,1.53784E-17,0.178287525,0.546076762,0.993892298,1.88317E-11,NIFK
0.77777183,0.900465192,0.211401541,1.38094E-15,0.919216144,0.799730702,3.30991E-10,TSN
4.19659E-40,2.86133E-18,5.23671E-18,5.76054E-08,6.6313E-05,0.999977722,0.005230166,GYPC
8.066E-13,5.13308E-07,1.56703E-06,0.122008122,0.093065798,0.993011469,0.004221152,BIN1
0.690088052,0.510985276,0.774071158,0.009552784,0.880448516,0.902497683,0.041028643,ERCC3
2.16897E-13,1.18552E-16,2.4785E-30,9.05355E-13,0.524612848,0.190294487,0.000126609,MAP3K2
0.000315443,0.012534278,7.49221E-06,0.106605726,0.426548891,0.617358685,0.011219376,MAP3K2.DT
1.15676E-25,2.54013E-25,2.6597E-26,1.77115E-12,0.966122359,0.993892298,0.00165776,IWS1
0.520038151,0.088646609,0.165900035,0.025937791,0.43535715,0.986372029,0.507268702,MYO7B
0.315738742,0.000327629,5.593E-06,5.01083E-06,0.032357621,0.910309458,0.981655907,LIMS2
2.81458E-05,5.13304E-13,1.01687E-15,5.76376E-27,0.012036825,0.928849835,0.016737006,SFT2D3
0.878951388,0.078825076,4.45025E-06,1.29869E-06,0.107869941,0.289582783,0.862435313,WDR33
2.49341E-05,7.6382E-08,2.60136E-06,0.219869159,0.419801252,0.945299867,0.001981657,POLR2D
0.630805388,0.108795066,0.427330757,0.110074837,0.414117803,0.922427645,0.025968976,AMMECR1L
0.000170968,0.98340211,0.480805284,0.65900737,0.000814316,0.936416023,0.313214394,SAP130
0.077742504,3.42328E-06,7.30307E-07,0.113375476,0.017199546,0.986372029,0.002839429,UGGT1
2.7196E-09,1.44665E-10,3.54937E-09,0.000257126,0.783238674,0.973590465,0.058592867,HS6ST1
0.009127248,0.003431871,0.004443965,0.019470222,1,1,1,POTEF
0.076480269,4.39045E-07,7.31217E-08,1.67881E-08,0.000158104,0.975043255,0.78661201,CCDC74B
0.046802952,7.17936E-09,1.51189E-05,0.944757431,0.001161254,0.814458836,4.1215E-05,SMPD4
0.002076946,0.346516525,0.277954502,0.010984393,0.000192094,0.993892298,0.233544969,MZT2B
0.310532099,3.46348E-08,1.87029E-12,6.99415E-26,6.59375E-05,0.787503831,0.001975301,CCDC115
3.7074E-29,8.52541E-24,1.39269E-21,0.000338726,0.412903525,0.972558661,4.50307E-08,IMP4
0.665938508,0.172154238,0.088697265,0.469869403,0.124568015,0.986372029,0.024193684,PTPN18
0.055418028,0.145422425,0.267882484,0.183099596,1,1,1,POTEI
0.007143044,0.012665077,0.017399533,0.031986277,0.859088189,0.993892298,0.830023057,POTEJ
2.42518E-06,0.001051949,0.007780946,0.099031549,0.27588875,0.956681746,0.4419232,ARHGEF4
0.512922014,0.998491832,0.057893337,0.000277431,0.627117581,0.617485428,0.151282311,FAM168B
5.87446E-09,2.51798E-06,1.49068E-05,0.000496547,0.432621148,0.98339239,0.541675082,PLEKHB2
6.16E-05,0.000441096,0.000798516,0.000787829,0.685319574,0.993892298,0.995799006,POTEE
3.64265E-10,0.684798573,0.193625183,2.97896E-07,1.71504E-10,0.911510375,0.000547823,MZT2A
0.04861952,0.4461487,0.21559123,0.663082107,0.355057316,0.974543995,0.529136396,TUBA3D
0.931368226,0.678077716,0.104051868,0.679137866,0.710996312,0.847283458,0.310140741,MIR4784
2.21615E-25,1.82693E-20,3.48272E-28,1.69679E-16,0.422547289,0.724491908,0.018099027,SMPD4BP
2.03951E-05,4.65231E-17,1.16167E-17,4.72801E-20,1.93552E-07,0.99234196,0.490235961,CCDC74A
6.03887E-12,2.79325E-09,2.9258E-07,3.52589E-12,0.521458851,0.9262231,0.133234461,MGAT5
2.41509E-15,2.73722E-28,1.62083E-31,7.34766E-37,0.009861274,0.954470386,0.442804239,CCNT2
0.21929801,0.88758785,0.588571644,0.002524139,0.262930029,0.978657702,0.000822721,RAB3GAP1
0.315904993,0.40060521,0.167619239,0.000687909,0.919383426,0.45742578,0.083741842,ZRANB3
0.339520389,2.11945E-06,1.37384E-06,0.007859867,0.001041491,0.9976278,0.069607077,R3HDM1
0.297153768,0.363326117,0.432687943,0.00282294,0.090461927,0.994152935,0.000358503,UBXN4
0.210885395,0.067578488,0.011327831,0.006772101,0.685447985,0.927266754,0.888445056,LCT
1.81322E-07,6.00489E-06,1.47963E-07,4.8657E-09,0.27400356,0.785164243,0.287195149,LCT.AS1
3.9609E-86,5.9835E-122,3.7079E-117,3.0186E-122,0.001063531,0.975043255,0.717331378,MCM6
2.7577E-29,3.2923E-40,2.19533E-43,1.35876E-59,0.113124587,0.967886944,0.033135067,DARS1
2.85694E-40,2.41676E-37,2.21949E-30,3.54207E-10,0.743089351,0.841137939,3.01208E-06,CXCR4
0.03577688,0.066447791,0.661760638,0.817995958,0.870334401,0.814458836,0.581463742,SPOPL
2.10938E-18,1.30014E-17,7.63303E-16,0.000771813,0.903784486,0.974631763,2.47269E-05,ARHGAP15
0.052293016,0.747288943,0.961064225,0.101485083,0.047888916,0.986372029,0.136010312,GTDC1
0.802921313,0.855235057,0.543557218,0.136790266,0.754713523,0.920840376,0.053983793,ZEB2
0.222764676,1.11716E-07,1.06565E-07,3.01157E-05,0.000324996,1,0.36980869,ACVR2A
0.380933706,0.954836403,0.489173699,0.440820367,0.465154498,0.94242972,0.183767468,ORC4
9.38266E-23,4.57844E-27,1.20164E-17,0.000477382,0.494219276,0.515222753,4.0563E-06,MBD5
2.41886E-22,4.60523E-36,5.05715E-43,2.00962E-28,0.021109038,0.872341985,0.021143374,EPC2
0.296490287,4.72301E-17,1.40646E-18,3.43669E-31,2.71876E-12,0.982013581,0.011837937,KIF5C
0.000636419,0.000423558,0.006493418,0.011597181,0.96175552,0.927266754,0.902927388,MMADHC
1.37317E-15,2.03319E-24,6.46682E-17,1.01879E-13,0.074924659,0.666014756,0.497937266,RBM43
0.000747152,0.259811899,0.054420111,0.58253467,0.068071519,0.925851582,0.264482124,NMI
5.69933E-06,7.22058E-15,2.28359E-09,7.07694E-07,0.007037648,0.690940845,0.455676721,RIF1
8.83182E-05,8.07161E-06,7.76454E-05,0.000365592,0.734344651,0.970546834,0.796398804,NEB
4.64172E-16,1.7246E-26,3.44428E-25,4.56566E-07,0.041491505,0.988240236,1.26338E-06,ARL5A
0.015287959,0.018561085,0.005554573,0.819140684,0.96528604,0.974631763,0.022035964,CACNB4
3.39796E-34,4.53537E-16,4.7255E-17,1.37738E-06,0.000229418,0.988403577,0.00117026,STAM2
0.000157832,1.04865E-05,9.17083E-09,1.45657E-07,0.673167555,0.818312079,0.723918664,FMNL2
0.092121243,0.228200892,0.937318518,0.016494722,0.755576149,0.827660742,0.038378282,PRPF40A
0.33915185,7.02307E-08,1.69002E-10,2.39451E-13,7.38546E-05,0.908376215,0.473674093,ARL6IP6
1.74558E-07,3.8929E-05,2.66899E-05,0.186001156,0.433733725,0.9976278,0.012480517,NR4A2
0.000414437,6.58525E-18,1.74496E-25,7.75239E-25,4.81649E-06,0.678342656,0.936671776,GPD2
1.61948E-11,6.41069E-26,2.70431E-35,8.9232E-23,0.000547541,0.531306006,0.007680405,ERMN
0.006276411,0.007874067,0.006711638,0.006576829,0.962364901,1,1.86403E-07,CYTIP
1.59114E-15,1.62223E-17,3.48173E-14,0.003275966,0.71048118,0.908376215,2.31871E-05,ACVR1C
0.000611942,0.015550719,0.002702457,0.935066779,0.47884091,0.963549689,0.008304546,ACVR1
0.143234764,1.06775E-16,1.13544E-21,1.96131E-14,3.59776E-22,0.856178337,0.115616989,PKP4
0.67734692,0.005249431,1.22704E-06,3.60969E-16,0.003060715,0.564770708,0.001623512,TANC1
0.664592377,0.522068182,0.024174871,0.026553538,0.906658261,0.733988412,0.986086239,WDSUB1
1.22143E-30,1.93072E-24,9.04768E-28,2.08539E-18,0.338734404,0.939545838,0.063971617,BAZ2B
0.458815479,0.75345208,0.383860195,0.161272738,0.772261993,0.840447157,0.034921789,MARCHF7
0.151943161,0.038414629,0.020657638,0.000416784,0.684032664,0.991524848,0.334260624,LY75
2.55604E-10,7.47252E-10,7.38266E-11,1.13958E-16,0.923916971,0.986276726,0.145682165,RBMS1
0.872548058,0.513105693,0.933934694,2.46211E-05,0.741567234,0.956350704,0.000124516,TANK
0.343651124,0.462171446,0.521878887,0.004032239,0.894441229,0.785164243,0.05105406,LINC01806
1.38727E-97,4.88671E-72,2.08944E-65,3.15708E-56,0.00975526,0.920840376,0.317190006,PSMD14
0.357539538,0.509104078,0.223231638,0.524914546,0.869522476,0.963214979,0.672807402,SLC4A10
6.34956E-07,0.00899855,0.021883404,0.566429653,0.056433772,0.986372029,0.007690185,DPP4
0.806534635,0.037375501,0.246415157,0.026366103,0.140355473,0.912517268,0.001393543,IFIH1
1.98082E-12,8.37982E-16,1.2614E-17,4.24091E-24,0.474267277,0.972558661,0.182697941,GCA
0.108687158,0.6517949,0.495858992,0.149914136,1,1,1,SCN3A
0.927998694,0.844832848,0.029945849,0.034748345,1,1,1,SCN2A
0.000185907,0.4833894,0.170839454,1.60921E-06,0.00866573,0.94242972,2.35491E-09,GALNT3
0.305088458,0.70766365,0.200670943,8.89869E-07,0.64442648,0.678342656,0.00104949,TTC21B
5.43136E-06,1.3852E-23,7.22909E-24,2.06259E-30,7.55651E-07,1,0.264482124,STK39
6.57684E-16,2.67272E-06,2.21073E-05,0.012365514,0.004325048,0.978393401,0.159389465,CERS6
0.000598218,0.072129389,0.568174794,0.239940583,3.29847E-05,0.841734372,0.640148254,NOSTRIN
3.02568E-06,1.13822E-24,9.98837E-25,1.94095E-23,2.2065E-136,0.997072593,0.06772663,SPC25
1,1,1,1,1,1,1,DHRS9
0.099873485,0.101902927,0.006463873,3.45662E-06,0.991998139,0.864794758,0.032558482,LRP2
1.59222E-07,5.57236E-10,2.81425E-05,0.145640986,0.485029268,0.578362442,0.012757481,BBS5
0.234237853,0.463351359,0.179334587,0.542566544,1,1,1,KLHL41
3.879E-16,1.07289E-23,1.029E-24,1.92167E-14,0.14123008,0.99234196,0.024579632,FASTKD1
0.022276214,0.227004066,0.003486627,0.000245691,0.435312048,0.722603885,0.583596596,PPIG
5.19234E-05,0.007490279,2.29685E-05,2.96061E-06,0.267685372,0.724491908,0.682323639,CCDC173
0.102381645,0.061553394,0.018775898,0.296978388,0.891687932,0.972558661,0.268179356,PHOSPHO2
0.002057421,3.61581E-06,5.45424E-07,2.53951E-06,0.05443441,0.95113108,0.727721714,KLHL23
6.14803E-10,0.000345276,0.000154431,0.964597932,0.033511378,0.993892298,0.000580052,SSB
3.46547E-40,2.21116E-35,5.55397E-32,6.13882E-26,0.547277274,0.949328188,0.333519021,METTL5
0.015641732,2.03589E-05,1.47065E-05,0.000637135,0.159351221,0.999601946,0.501418191,UBR3
0.332772829,0.056031087,0.036407446,0.025995379,0.014032231,0.993892298,0.91719853,MYO3B
0.056833457,0.002217168,0.000248918,3.71615E-06,0.298911655,0.921483894,0.221487011,ERICH2
0.000398869,9.78879E-05,7.78099E-06,1.97792E-09,0.724875384,0.908376215,0.009542623,GAD1
0.316289699,0.552382875,0.106275486,2.00063E-06,0.788434639,0.470940268,0.005520866,GORASP2
2.25456E-14,8.53283E-21,1.13561E-24,6.15308E-19,0.199121627,0.920840376,0.29475207,TLK1
0.016090897,2.06125E-09,1.24992E-10,7.38191E-05,0.002176244,0.979028571,0.035627531,METTL8
0.078053757,0.775559105,0.648498103,0.00302489,0.077143288,0.993892298,0.026196599,DCAF17
0.031486227,0.287031366,0.000303594,9.65318E-06,0.003721831,0.319661809,0.489411437,CYBRD1
3.49547E-39,4.89359E-26,2.26703E-35,2.50446E-38,0.035992735,0.666883307,0.699774379,DYNC1I2
3.55961E-27,5.13049E-32,1.48249E-25,8.04118E-17,0.495945245,0.83263157,0.073085158,SLC25A12
1.23522E-55,2.02892E-82,1.69378E-82,4.9477E-49,0.002139863,1,2.72602E-05,HAT1
0.004792351,2.23666E-14,6.02841E-06,8.43722E-24,1.30702E-05,0.181891895,1.8332E-07,METAP1D
5.23076E-91,7.51704E-77,2.09467E-64,5.25031E-65,0.192217435,0.754381512,0.952397515,ITGA6
3.92617E-16,7.09703E-12,5.06435E-11,0.005222369,0.354786755,0.987886969,0.000847934,PDK1
0.031581521,0.106889528,0.409388557,0.436608554,0.000535751,0.924085168,0.980065319,RAPGEF4
3.48598E-20,7.51887E-37,1.62472E-37,2.87832E-48,0.000283987,0.993892298,0.061467003,MAP3K20
0.146088136,0.008797398,0.063391138,0.00143662,0.274563859,0.908376215,0.148967584,MAP3K20.AS1
1.76024E-53,1.1154E-104,5.1739E-110,5.0902E-116,7.79527E-11,0.956723421,0.616068118,CDCA7
2.74354E-27,6.55066E-30,6.42272E-37,2.47347E-21,0.747294772,0.840447157,0.005537182,SP3
5.52921E-12,3.365E-12,3.32388E-09,7.44314E-08,0.976771223,0.902667483,0.722951936,OLA1
2.12309E-18,1.4372E-28,2.55557E-39,1.93193E-15,0.06319816,0.614967678,2.59401E-06,CIR1
2.74009E-06,1.40198E-06,9.86891E-08,6.12936E-05,0.940459189,0.972558661,0.282158236,SCRN3
0.000118008,7.95762E-06,0.003776833,0.617356939,0.70459717,0.7700169,0.037329581,GPR155
0.889163221,0.716019697,0.076528119,0.003402075,0.714322588,0.811586748,0.364356529,WIPF1
0.014733962,1.43047E-05,4.45387E-07,1.23885E-07,0.133819761,0.939545838,0.863473537,CHN1
2.87715E-07,4.43987E-06,0.000369831,0.650444055,0.732829162,0.904066617,0.000153779,ATF2
1.41163E-44,4.14565E-70,1.75235E-65,8.73367E-41,0.001616389,0.958010594,0.001021342,ATP5MC3
0.076021305,0.612677007,0.240354732,0.000329699,0.044762776,0.94242972,0.035732887,LNPK
1.26551E-22,5.09199E-22,2.86693E-29,1.30408E-30,0.936205645,0.761713498,0.848453643,MTX2
6.887E-17,4.27572E-08,1.96955E-08,4.78944E-09,0.018342662,0.993892298,0.866708944,HNRNPA3
7.70577E-05,0.020889924,0.071186694,9.62858E-06,0.209548407,0.972813323,0.022955195,NFE2L2
0.000101715,0.132673288,0.580377082,0.062451508,0.044845962,0.529738038,0.274373428,NA..73
2.10282E-15,4.09815E-16,7.91548E-17,2.62705E-05,0.918413225,0.993892298,0.000233268,AGPS
0.226715279,0.33695298,0.113419014,0.000546939,0.876595478,0.952718581,0.108324313,TTC30B
0.135088906,0.141143793,0.054230042,0.839879983,0.985382133,0.976487674,0.050214889,TTC30A
2.15511E-17,1.31394E-07,1.707E-05,0.240824539,0.0050577,0.906869282,6.91818E-08,RBM45
0.015709096,6.59065E-09,3.75637E-13,7.73521E-20,0.000756166,0.690940845,0.045417389,OSBPL6
0.597589534,0.003759963,0.542999359,0.769869681,0.049717615,0.481537366,0.438659786,CHROMR
0.081023292,0.003018434,0.00749009,0.007981362,0.384620074,0.986372029,0.995799006,PRKRA
0.801908808,0.985364997,0.595541184,0.709178163,0.850286757,0.956544951,0.430522064,PJVK
1.20665E-12,5.62374E-14,3.20204E-11,7.06528E-07,0.748737961,0.894452051,0.086445643,FKBP7
0.20513732,0.810290335,0.862335467,0.997196746,0.207314255,0.999321763,0.892194418,PLEKHA3
0.001784987,0.006117651,0.03458985,0.811746716,0.811887459,0.950337333,0.097293337,TTN.AS1
3.89183E-34,6.60603E-37,1.15614E-34,1.97187E-20,0.755707043,0.981538275,0.008868607,TTN
9.49697E-26,1.55663E-22,3.48101E-22,1.44374E-05,0.61516922,0.996547957,8.94305E-07,CCDC141
0.00115488,0.296939713,0.158589445,0.094843947,0.072187914,0.983337584,0.003567329,SESTD1
7.73635E-09,3.95683E-06,0.002190273,0.000693341,0.409636072,0.774571895,0.819371062,CWC22
3.50342E-07,6.6833E-10,1.96071E-05,0.399002077,0.451425553,0.643982236,0.001936749,UBE2E3
1.21997E-07,7.21326E-06,1.64017E-06,3.83487E-07,0.58931376,0.986372029,0.843974589,ITGA4
0.056213382,0.008357429,0.065813688,0.033434037,0.632397266,0.925851582,0.843692141,CERKL
3.17318E-06,0.009367818,0.006024923,0.065997072,0.104613657,0.993892298,0.501121869,ITPRID2
4.8477E-26,4.97907E-12,1.14852E-13,0.028640664,0.001780886,0.972558661,1.72888E-06,DNAJC10
0.000732339,0.145856554,0.005554525,0.692263016,0.122025258,0.83263157,0.035232492,NCKAP1
6.79872E-10,8.17731E-10,6.38843E-15,1.30177E-15,0.98412619,0.509748283,0.841997251,DUSP19
3.05138E-32,1.65075E-29,2.65389E-29,2.2768E-12,0.721915685,1,9.53148E-05,NUP35
0.000536939,0.004209414,0.001935334,0.014190029,0.600132607,0.988290474,0.587692425,FSIP2
0.00029729,0.0001267,3.89532E-05,5.42438E-11,0.912375503,0.988403577,0.037193856,ZC3H15
0.048622438,0.00574878,0.000106929,3.98857E-12,0.595830364,0.88901685,0.006143166,ITGAV
0.037088632,0.302522364,0.090766507,0.003875979,0.006139657,0.94242972,0.311321529,FAM171B
0.376952647,0.000475399,6.58769E-06,6.18284E-08,0.022640458,0.901329874,0.453860748,CALCRL
0.150220514,0.191548345,0.710450087,0.474773407,0.929772215,0.903345006,0.790715708,TFPI
0.83388823,0.672179497,0.88460828,0.6381224,0.898127335,0.952718581,0.614429366,COL5A2
6.57073E-41,1.01089E-35,4.20822E-35,1.63894E-14,0.524286573,0.995128153,2.47776E-05,WDR75
0.000132525,1.47382E-06,0.000519383,0.000338696,0.498712968,0.833123475,0.934999982,SLC40A1
1.18833E-05,0.00057718,9.39688E-06,2.43588E-08,0.516110487,0.908634961,0.373760226,ASNSD1
5.23459E-13,3.5418E-14,2.12033E-19,3.32913E-10,0.804530695,0.769255881,0.00941086,ANKAR
3.53761E-07,0.000444887,1.25392E-08,8.35471E-07,0.224302188,0.540539425,0.580603901,OSGEPL1
0.668419478,7.30031E-05,8.42972E-06,4.37186E-11,0.002161692,0.974631763,0.072590713,ORMDL1
5.15167E-05,1.56023E-09,2.7054E-18,1.69983E-06,0.121668833,0.333178001,0.000423718,PMS1
5.77181E-07,1.27195E-08,5.79434E-07,2.37077E-10,0.609993358,0.934353106,0.223231042,C2orf88
2.16683E-21,1.86049E-33,6.82145E-40,2.08578E-21,0.026567845,0.864794758,0.000422902,HIBCH
0.010894713,4.41386E-09,2.4922E-14,2.20315E-26,0.003480652,0.676840968,0.004768532,INPP1
0.001617586,0.480013756,0.398001364,0.0569686,0.041943519,0.993892298,0.402661017,MFSD6
9.92937E-12,4.27584E-05,0.007466594,0.041937476,0.025822967,0.818312079,0.653969147,NEMP2
0.926283612,1.86459E-08,1.90867E-05,1.82407E-09,8.66133E-08,0.834294135,0.153289985,NAB1
8.16846E-33,1.58913E-19,4.30008E-21,3.68215E-12,0.017095513,0.982645765,0.038061756,GLS
6.28408E-23,2.0043E-14,5.58647E-16,2.47452E-21,0.081523068,0.978657702,0.274099161,STAT1
0.017910098,0.535549377,0.893418156,0.205116435,0.1650785,0.921748762,0.220748314,STAT4
2.85562E-41,2.00552E-39,8.48391E-38,1.65539E-53,0.809513769,0.986276726,0.006134366,MYO1B
6.52791E-14,1.3012E-10,1.51253E-14,9.71735E-15,0.446745156,0.856178337,0.963199839,NABP1
2.68618E-08,5.79671E-10,6.35236E-12,4.77279E-12,0.576271509,0.68219352,0.977444835,CAVIN2
0.084242273,0.340215976,0.099258749,0.016340776,0.589095692,0.307063325,0.578033643,SLC39A10
0.048975645,0.094920535,0.113638274,0.191255151,1,1,1,DNAH7
2.33306E-20,1.55624E-16,5.69206E-17,0.000371929,0.493014628,0.995128153,1.55894E-05,STK17B
6.65406E-07,3.06254E-09,5.71443E-10,9.14351E-14,0.07662997,0.95113108,0.004966852,HECW2
3.53303E-05,6.5092E-17,3.17932E-19,1.13007E-28,2.65006E-05,0.94242972,0.029541212,HECW2.AS1
8.39168E-09,1.57939E-21,2.86569E-19,1.29004E-26,1.21524E-06,0.922427645,0.02513884,CCDC150
6.89631E-13,2.23852E-14,4.69755E-16,1.19114E-16,0.789433017,0.974631763,0.905718092,GTF3C3
0.495020722,0.617984498,0.166929737,0.684267831,1,1,1,C2orf66
4.35895E-11,3.12483E-06,3.70313E-05,1.44123E-14,0.132183886,0.96755016,0.001441173,PGAP1
9.229E-08,5.63481E-10,3.98036E-05,0.006007908,0.572370529,0.593972187,0.290548404,ANKRD44
0.004792351,0.003826976,0.002199377,0.000565509,0.972817963,0.993892298,0.780126075,ANKRD44.IT1
5.13576E-75,1.941E-120,1.2249E-138,2.2164E-119,9.53542E-06,0.724491908,0.138043278,SF3B1
1.70784E-11,1.17237E-18,7.99398E-22,2.49342E-18,0.105795567,0.932282816,0.534519142,COQ10B
5.45216E-64,7.39976E-71,7.10669E-75,2.55541E-46,0.552585292,0.97447918,0.000393153,HSPD1
3.36034E-96,9.4847E-120,4.0212E-123,1.08142E-61,0.038667632,0.986276726,8.11866E-12,HSPE1
1.6169E-17,7.67433E-22,2.8359E-19,0.672971683,0.451704281,0.95557521,4.09636E-16,MARS2
1.43899E-45,1.70551E-44,2.38307E-48,3.0642E-25,0.919102892,0.953712552,0.000104096,PLCL1
0.113572515,0.740204647,0.278166471,0.130799397,1,1,1,SATB2
0.69989981,0.550387511,0.473377372,0.092495441,0.901404496,0.993892298,0.02301379,FTCDNL1
1.41861E-05,0.660098708,0.065961874,8.1091E-05,0.00055709,0.814458836,0.074401606,C2orf69
1.59681E-05,2.77581E-10,8.79955E-08,6.44676E-08,0.119749586,0.908894183,0.969454236,TYW5
0.010092787,0.079014205,0.22182895,0.685650103,0.569308509,0.967258466,0.141159553,MAIP1
0.000152522,5.46689E-06,3.7046E-08,1.89663E-07,0.617041511,0.908894183,0.853246171,SPATS2L
2.31032E-05,8.14923E-09,3.47051E-08,1.30101E-10,0.256486691,0.991389739,0.493601457,KCTD18
1.10821E-31,8.82511E-71,1.18627E-68,3.63415E-71,1.67381E-10,0.986372029,0.788611969,SGO2
0.260786495,0.088334662,0.2492997,0.000827652,0.702645899,0.963109242,0.039782549,AOX1
0.000185538,5.02083E-09,8.09657E-06,0.22261836,0.103016989,0.829925347,0.004299167,BZW1
5.03703E-50,3.85292E-59,9.25152E-62,4.10342E-21,0.337415163,0.98615756,4.15905E-11,CLK1
0.566074617,0.793914871,0.776445059,0.068011677,0.835400985,1,0.190494014,PPIL3
4.47516E-40,4.10161E-34,3.03032E-45,9.02854E-33,0.424166975,0.607641465,0.04874101,NIF3L1
1.10791E-17,1.19182E-19,4.61E-22,2.81434E-23,0.756766061,0.963214979,0.842577904,ORC2
0.00037882,1.89332E-06,1.06788E-12,2.77002E-08,0.396774689,0.488984828,0.217267651,FAM126B
7.35369E-69,6.24822E-69,1.52596E-75,4.75867E-78,1,0.919421981,0.82361435,NDUFB3
1.27656E-05,0.997311527,0.829713718,0.255799069,7.60405E-05,0.991389739,0.455888059,CFLAR
0.901686477,0.054389085,0.28845316,0.623593114,0.139569613,0.918037,0.671826062,CFLAR.AS1
2.88889E-11,5.4305E-06,0.004136089,0.067006339,0.098693837,0.737522023,0.435822363,CASP10
